index,categoryId,category,rotation,difficulty,learnerLevel,priority,phase,complexity,title,path,deliverables,learningTreatment,assessment,qaStandard,sourceLine,topicId
"955","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Acids and Bases","The Endocrine System > The Skin and Nails > Asphyxia > Acids and Bases","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10932","25c3cedd-d0ee-40cb-8871-f78c96cba8ef"
"956","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Vitreous Chemistry","The Endocrine System > The Skin and Nails > Asphyxia > Vitreous Chemistry","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10933","14dbb783-3140-4bac-bb15-c1b9594a3322"
"957","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Entomotoxicology","The Endocrine System > The Skin and Nails > Asphyxia > Entomotoxicology","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10934","24f05d22-0907-41b3-8c37-1f5662a4af0b"
"958","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Methodology","The Endocrine System > The Skin and Nails > Asphyxia > Methodology","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10961","4f30df73-1b8e-45ab-8abf-63f3c893357b"
"959","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Screening Tests","The Endocrine System > The Skin and Nails > Asphyxia > Screening Tests","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10962","37777a44-c40e-407f-a3ea-b424b5075805"
"960","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Confirmatory Tests","The Endocrine System > The Skin and Nails > Asphyxia > Confirmatory Tests","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10963","b14c142a-9689-4f61-a084-fd889c08fe82"
"961","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Drug Interactions","The Endocrine System > The Skin and Nails > Asphyxia > Drug Interactions","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10971","9cb6e2bb-f3dc-425d-89dc-f23616f79251"
"962","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Organophosphate Toxicity","The Endocrine System > The Skin and Nails > Asphyxia > Organophosphate Toxicity","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10979","3213e9bd-b033-442b-ac0d-8308917129b4"
"963","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Volatile Organic Compounds","The Endocrine System > The Skin and Nails > Asphyxia > Volatile Organic Compounds","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10980","102fb09c-e3ef-4605-8231-2a0541a246d1"
"964","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Aromatic Halogenated Compounds","The Endocrine System > The Skin and Nails > Asphyxia > Aromatic Halogenated Compounds","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","11034","3878f13c-2cb9-44e8-b7d5-79bc12fc0e57"
"965","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Metals","The Endocrine System > The Skin and Nails > Asphyxia > Metals","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","11035","4c2d4ad4-8da0-4685-b997-a35303969654"
"966","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Pesticides","The Endocrine System > The Skin and Nails > Asphyxia > Pesticides","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","11036","88c4c2db-809f-4e93-a79d-43aff257068a"
